Model,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,HP,Met_Color,Automatic,cc,Doors,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_Petrol,Color_Beige,Color_Black,Color_Blue,Color_Green,Color_Grey,Color_Red,Color_Silver,Color_Violet,Color_White,Color_Yellow
TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,0.145648313,0.873417722,0.909090909,0,0.37029782,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.25,0.089430894,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 LB LINEA TERRA 4/5-Doors,0.111900533,0.974683544,0.181818182,0,0.370174363,0.333333333,0,0,0.020408163,1,0.666666667,0,0.185365854,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,0.156305506,0.924050633,0.545454545,0,0.369544731,0.024390244,1,0,0.047619048,0.333333333,0.666666667,0.628787879,0.18699187,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,0.156305506,0.987341772,0.090909091,0,0.369293701,0.138211382,1,0,0,1,0.666666667,0.189393939,0.056910569,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.163410302,0.949367089,0.363636364,0,0.368392463,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.110124334,0.936708861,0.454545455,0,0.368338964,0.138211382,0,0,0,0.333333333,0.666666667,0.189393939,0.024390244,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,0.172291297,0.860759494,1,0,0.366647599,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.138211382,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.163410302,0.924050633,0.545454545,0,0.365017963,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,0.124333925,0.898734177,0.727272727,0,0.364194914,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,0.092362345,0.911392405,0.636363636,0,0.362902728,0.024390244,1,0,0.047619048,0.333333333,0.666666667,0.628787879,0.18699187,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,0.101243339,0.936708861,0.454545455,0,0.362137293,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,0.110124334,0.974683544,0.181818182,0,0.361079675,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.25,0.089430894,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.085257549,0.936708861,0.454545455,0,0.360544694,0.138211382,0,0,0,0.333333333,0.666666667,0.189393939,0.024390244,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.111900533,0.911392405,0.636363636,0,0.359495307,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,0.110124334,0.898734177,0.727272727,0,0.358363615,0.333333333,0,0,0.020408163,0.666666667,0.666666667,0.189393939,0.056910569,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,0.127886323,0.873417722,0.909090909,0,0.358022049,0.333333333,1,0,0.020408163,0.666666667,0.666666667,0.189393939,0.056910569,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,0.103019538,0.974683544,0.181818182,0,0.358022049,0.333333333,1,0,0.020408163,0.666666667,0.666666667,0.189393939,0.056910569,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 3D Linea Terra 2/3-Doors,0.127886323,0.911392405,0.636363636,0,0.358022049,0.138211382,1,0,0,0.333333333,0.666666667,0.189393939,0.024390244,0,1,0.272727273,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.138543517,1,0,0,0.358022049,0.138211382,1,0,0,0.333333333,0.666666667,0.189393939,0.024390244,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,0.138543517,0.898734177,0.727272727,0,0.357445915,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.12195122,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,0.085257549,1,0,0,0.354355368,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.25,0.089430894,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.3 16V LB Linea Luna 4/5-Doors,0.156305506,0.987341772,0.090909091,0,0.353906806,0.138211382,1,0,0,1,0.666666667,0.189393939,0.06504065,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 HB LINEA LUNA 2/3-Doors,0.163410302,1,0,0,0.353906806,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0,0.081300813,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,0.147424512,0.873417722,0.909090909,0,0.353347133,0.024390244,1,0,0.047619048,1,0.666666667,0.628787879,0.219512195,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,0.138543517,1,0,0,0.352116675,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.113821138,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,0.181172291,0.873417722,0.909090909,0,0.351725727,0.308943089,0,1,0.020408163,0.333333333,0.666666667,0.25,0.130081301,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.127886323,0.911392405,0.636363636,0,0.350614612,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,0.126110124,0.873417722,0.909090909,0,0.349791563,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.25,0.089430894,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.147424512,0.911392405,0.636363636,0,0.34974218,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,0.138543517,0.987341772,0.090909091,0,0.349651645,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.113821138,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,0.138543517,0.949367089,0.363636364,0,0.347618714,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.113821138,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,0.163410302,0.911392405,0.636363636,0,0.347330647,0.333333333,1,0,0.020408163,0.666666667,0.666666667,0.189393939,0.056910569,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.127886323,0.924050633,0.545454545,0,0.346182495,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,0.092362345,1,0,0,0.34567632,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16v Liftback Linea Terra 4/5-Doors,0.103019538,0.974683544,0.181818182,0,0.34567632,0.333333333,1,0,0.020408163,1,0.666666667,0,0.105691057,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,0.120781528,0.962025316,0.272727273,0,0.34567632,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.138211382,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,0.154529307,0.936708861,0.454545455,0,0.345059033,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.25,0.089430894,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla LIFTBACK 1.6 Linea Terra Liftback 4/5-Doors,0.163410302,1,0,0,0.343783308,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.113821138,1,1,0.272727273,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,0.085257549,0.949367089,0.363636364,0,0.34322775,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.113821138,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,0.111900533,0.886075949,0.818181818,0,0.342758612,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.113821138,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.127886323,0.860759494,1,0,0.342108404,0.138211382,0,0,0,0.333333333,0.666666667,0.189393939,0.024390244,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,0.163410302,0.886075949,0.818181818,0,0.341754493,0.138211382,1,1,0,0.333333333,0.666666667,0.189393939,0.073170732,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.127886323,0.886075949,0.818181818,0,0.340326503,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.110124334,0.974683544,0.181818182,0,0.340223622,0.138211382,0,0,0,0.333333333,0.666666667,0.189393939,0.024390244,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,0.056838366,0.974683544,0.181818182,0,0.339894403,0.138211382,1,0,0,0.333333333,0.666666667,0,0.024390244,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.120781528,0.936708861,0.454545455,0,0.338499335,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.092362345,0.962025316,0.272727273,0,0.337869703,0.138211382,1,0,0,0.333333333,0.666666667,0.189393939,0.024390244,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,0.156305506,1,0,0,0.337532253,0.138211382,1,0,0,1,0.666666667,0.189393939,0.056910569,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 Linea Luna 4/5-Doors,0.163410302,0.886075949,0.818181818,0,0.337445833,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,0.111722913,0.987341772,0.090909091,0,0.33739645,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.113821138,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,0.120781528,0.949367089,0.363636364,0,0.337157766,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.113821138,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,0.092362345,0.873417722,0.909090909,0,0.336058996,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,0.129307282,0.962025316,0.272727273,0,0.331215355,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.113821138,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16v Linea Terra 4/5-Doors,0.103019538,0.974683544,0.181818182,0,0.329215347,0.333333333,1,0,0.020408163,0.666666667,0.666666667,0,0.105691057,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.090586146,0.860759494,1,0,0.325100103,0.138211382,0,0,0,0.333333333,0.666666667,0.189393939,0.024390244,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,0.120781528,0.924050633,0.545454545,0,0.324663888,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.113821138,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,0.103019538,0.974683544,0.181818182,0,0.323820263,0.333333333,0,0,0.020408163,0.666666667,0.666666667,0.189393939,0.056910569,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.163410302,0.962025316,0.272727273,0,0.322774991,0.138211382,0,0,0,0.333333333,0.666666667,0.189393939,0.024390244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 Linea Terra HB 2/3-Doors,0.147424512,0.886075949,0.818181818,0,0.322054823,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,0,0.272727273,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,0.127886323,0.898734177,0.727272727,0,0.321478689,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,0.092362345,0.962025316,0.272727273,0,0.316869617,0.138211382,0,0,0,0.333333333,0.666666667,0,0.024390244,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,0.129662522,0.974683544,0.181818182,0,0.316869617,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,0.127886323,0.936708861,0.454545455,0,0.314326396,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.25,0.089430894,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.147424512,0.949367089,0.363636364,0,0.313857259,0.138211382,1,0,0,0.333333333,0.666666667,0.189393939,0.024390244,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.111545293,0.911392405,0.636363636,0,0.313375775,0.138211382,1,0,0,0.333333333,0.666666667,0.189393939,0.024390244,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,0.138543517,1,0,0,0.312754373,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,0.174067496,0.886075949,0.818181818,0,0.312754373,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.113821138,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,0.127886323,0.898734177,0.727272727,0,0.312095935,0.138211382,0,0,0,1,0.666666667,0.189393939,0.056910569,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 HB LINEA TERRA 2/3-Doors,0.18294849,0.962025316,0.272727273,0,0.31192721,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0,0.081300813,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 Linea Terra Comfort H 2/3-Doors,0.163410302,0.898734177,0.727272727,0,0.310799633,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0,0.185365854,0,0,0.090909091,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 Linea Terra wagon Stationwagen,0.145648313,0.974683544,0.181818182,0,0.309968354,0.138211382,1,0,0,1,0.666666667,0.189393939,0.081300813,0,0,0.272727273,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 station 1 Stationwagen,0.129484902,0.987341772,0.090909091,0,0.309964239,0.333333333,1,0,0.020408163,0.666666667,0.666666667,0.25,0.18699187,0,0,0.090909091,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 Linea Terra Sd 4/5-Doors,0.156305506,0.974683544,0.181818182,0,0.309569175,0.333333333,0,0,0.020408163,0.666666667,0.666666667,0.189393939,0.056910569,0,1,0.090909091,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,0.056838366,0.886075949,0.818181818,0,0.308988926,0.138211382,0,0,0,1,0.666666667,0.189393939,0.056910569,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,0.147424512,0.911392405,0.636363636,0,0.30863913,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.12195122,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.3 16V Linea Terra 4/5-Doors,0.163410302,0.860759494,1,0,0.30863913,0.138211382,1,0,0,0.666666667,0.666666667,0.189393939,0,1,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,0.156305506,0.860759494,1,0,0.30863913,0.138211382,1,0,0,0.666666667,0.666666667,0.189393939,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla LIFTBACK 1.6 Linea Luna Liftback 4/5-Doors,0.115452931,0.974683544,0.181818182,0,0.308334602,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0.090909091,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,0.09928952,1,0,0,0.307754353,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.113821138,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,0.145648313,0.860759494,1,0,0.306881921,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.138211382,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.3i LINEA TERRA 2/3-Doors,0.056838366,0.936708861,0.454545455,0,0.30685723,0.138211382,1,0,0,0.333333333,0.666666667,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,0.165186501,1,0,0,0.305330475,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.103019538,1,0,0,0.305145289,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
